350,-6.78
351,-4.35
352,-4.36
353,-7.74
354,-3.95
355,-2.83
356,-9.47
357,-7.01
358,-4.57
359,3.14
360,0.02
361,-8.09
362,0.04
363,-0.62
364,-6.81
365,-4.74
366,-7.38
367,-9.97
368,-7.21
369,-2.88
370,-6.1
371,-13.54
372,-5.31
373,-6.99
374,-7.17
375,-6.73
376,-9.67
377,-7.19
378,-10.57
379,-10.56
380,-9.63
381,-10.03
382,-14.7
383,-8.76
384,-9.82
385,-8.44
386,-6.43
387,-12.47
388,-10.27
389,-11.44
390,-3.31
391,-9.02
392,-8.95
393,-12.59
394,-6.41
395,-7.98
396,-7.09
397,-10.99
398,-9.02
399,-7.92
400,-10.63
401,-10.67
402,-9.51
403,-9.18
404,-6.89
405,-13.68
406,-9.35
407,-11.26
408,-12.07
409,-14.45
410,-1.7
411,-12.31
412,-7.95
413,-13.98
414,-9.66
415,-7.37
416,-16.95
417,-13.27
418,-5.44
419,-8.35
420,-8.73
421,-13.94
422,-10.31
423,-10.3
424,-9.49
425,-9.95
426,-7.95
427,-7.96
428,-8.14
429,-11.64
430,-14.49
431,-4.99
432,-8.5
433,-7.18
434,-17.01
435,-30.34
436,-7.29
437,-11.09
438,-8.74
439,-12.28
440,-15.08
441,-12.61
442,-10.82
443,-12.36
444,-13.56
445,-12.34
446,-13.65
447,-14.99
448,-13.46
449,-11.91
450,-14.18
451,-13.77
452,-10.95
453,-5.58
454,-7.98
455,-9.41
456,-10.64
457,-9.88
458,-11.5
459,-12.43
460,-14.61
461,-16.52
462,-11.49
463,-15.47
464,-12.73
465,-15.91
466,-14.61
467,-15.78
468,-12.63
469,-13.53
470,-14.05
471,-17.36
472,-9.48
473,-15.43
474,-9.2
475,-15.07
476,-10.56
477,-15.91
478,-12.98
479,-16.67
480,-11.96
481,-18.16
482,-10.84
483,-11.96
484,-24.39
485,-17
486,-23.1
487,-17.61
488,-14.5
489,-16.54
490,-21.02
491,-18.98
492,-22.14
493,-16.74
494,-20.37
495,-14.08
496,-9.95
497,-17.32
498,-16.26
499,-14.19
500,-9.02
501,-11.82
502,-14.81
503,-8.64
504,-11.98
505,-12.1
506,-14.76
507,-15.26
508,-9.78
509,-9.32
510,-9.45
511,-11.92
512,-11.94
513,-19.08
514,-16.6
515,-12.15
516,-9.84
517,-14.57
518,-15.34
519,-13.69
520,-19.05
521,-11.18
522,-16.32
523,-11.15
524,-11.63
525,-11.6
526,-8.46
527,-11.01
528,-11.35
529,-11.17
530,-11.91
531,-9.65
532,-8.88
533,-6.09
534,-13.78
535,-9.75
536,-10.38
537,-15.74
538,-14.9
539,-15.11
540,-25.1
541,-40.97
542,-53.17
543,-49.56
544,-46.63
545,-45.85
546,-27.88
547,-19.1
548,-9.87
549,-11.78
550,-9.27
551,-10.93
552,-5.7
553,-6.38
554,0.7
555,-1.99
556,6.02
557,2.33
558,3.01
559,1.69
560,7.6
561,11
562,10.01
563,7.07
564,16.12
565,14.49
566,10.88
567,14.83
568,18.68
569,17.64
570,13.88
571,21.28
572,22.21
573,25.36
574,23.88
575,31.31
576,25.85
577,37.18
578,33.69
579,42.56
580,42.13
581,52.78
582,67.94
583,65.06
584,81.39
585,93.1
586,95.33
587,111
588,139.09
589,162.73
590,186.47
591,214.56
592,245.85
593,293.03
594,347.13
595,421.14
596,477.43
597,562.03
598,648.36
599,748.41
600,869.94
601,990.08
602,1148.66
603,1286.08
604,1445.89
605,1611.17
606,1788.23
607,1927.14
608,2092.21
609,2220.57
610,2359.56
611,2529.62
612,2631.55
613,2707.38
614,2839.75
615,2884.22
616,2956.04
617,3043.9
618,3071.84
619,3113.45
620,3150.02
621,3158.09
622,3182.06
623,3180.91
624,3205.79
625,3299.31
626,3301.81
627,3355.11
628,3349.68
629,3315.78
630,3323.4
631,3349.3
632,3367.61
633,3374.07
634,3375.09
635,3388.25
636,3370.55
637,3350.66
638,3376.6
639,3382.58
640,3384.2
641,3392.67
642,3392.81
643,3384.68
644,3396.07
645,3372.59
646,3365.29
647,3351.95
648,3368.92
649,3357.79
650,3360.57
651,3357.45
652,3337.4
653,3346.88
654,3296.15
655,3309.72
656,3287.03
657,3267.22
658,3237.77
659,3242.12
660,3242.33
661,3230.28
662,3218.03
663,3222.08
664,3173.59
665,3181.52
666,3149.19
667,3157.51
668,3141.62
669,3133.53
670,3139.18
671,3085.18
672,3085.12
673,3075.97
674,3028.59
675,3016.78
676,3020.21
677,3015.08
678,2967.18
679,2978.15
680,3000.09
681,2945.87
682,2940.89
683,2912.48
684,2878.33
685,2907.31
686,2921.75
687,2884.58
688,2884.65
689,2837.41
690,2832.17
691,2831.21
692,2806.51
693,2787.5
694,2791.03
695,2777.49
696,2789.59
697,2770.03
698,2753.67
699,2763.6
700,2728.65
701,2718.95
702,2692.77
703,2668.88
704,2668.81
705,2674.56
706,2647.89
707,2636.75
708,2620.62
709,2639.75
710,2602.87
711,2624.19
712,2589.99
713,2578.18
714,2541.28
715,2522.62
716,2509.7
717,2499.06
718,2481.92
719,2416.26
720,2441.92
721,2408.16
722,2346.94
723,2348.03
724,2332.79
725,2325.07
726,2300.34
727,2295.25
728,2277.73
729,2264.11
730,2235.48
731,2230.76
732,2228.07
733,2219.55
734,2210.26
735,2180.75
736,2160.64
737,2141.76
738,2149.05
739,2116.08
740,2077.69
741,2079.29
742,2071.23
743,2045.82
744,2061.17
745,2018.04
746,2000.22
747,1982.2
748,1974.99
749,1968.85
750,1911.8
751,1928.92
752,1941.02
753,1864.39
754,1868.89
755,1876.53
756,1824.67
757,1826
758,1813.31
759,1818.08
760,1780.27
761,1754.61
762,1747.4
763,1725.58
764,1723.06
765,1691.58
766,1692.65
767,1677.01
768,1671.04
769,1640.03
770,1622.66
771,1631.72
772,1623.07
773,1579.48
774,1580.17
775,1574.73
776,1567.92
777,1549.01
778,1534.73
779,1516.19
780,1484.78
781,1491.3
782,1482.44
783,1461.05
784,1425.55
785,1408.07
786,1399.2
787,1387.53
788,1375.51
789,1376.83
790,1354.04
791,1370.42
792,1371.04
793,1371.25
794,1384.76
795,1405.52
796,1390.84
797,1370.15
798,1392.04
799,1392.36
800,1381.89
801,1407.98
802,1376.19
803,1361.91
804,1352.89
805,1363.97
806,1356.84
807,1353.51
808,1330.33
809,1332.03
810,1305.45
811,1288.09
812,1282.06
813,1276.27
814,1257.85
815,1248.29
816,1234.74
817,1216.32
818,1199
819,1191.07
820,1162.53
821,1175.23
822,1140.11
823,1132.42
824,1119.65
825,1112.85
826,1101.92
827,1099.15
828,1081.87
829,1058.91
830,1046.43
831,1050.99
832,1019.47
833,1019.51
834,1011.89
835,1015.62
836,986.6
837,994.33
838,976.12
839,966.67
840,938.85
841,921.88
842,934.17
843,904.65
844,901.75
845,896.24
846,880.31
847,871.3
848,854.53
849,863.18
850,836.6
851,845.38
852,834.13
853,817.18
854,798.76
855,797.56
856,798.08
857,784.93
858,779.6
